"TOA5","Pinyon3","CR1000X","12171","CR1000X.Std.03.02","CPU:PinyonSensorsDec11.CR1X","539","Table2"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Min","PTemp_C_TMn","PTemp_C_Max","PTemp_C_TMx","AirTC_Max","AirTC_TMx","AirTC_Min","AirTC_TMn","RH_Max","RH_TMx","RH_Min","RH_TMn"
"TS","RN","Volts","Deg C","","Deg C","","Deg C","","Deg C","","%","","%",""
"","","Min","Min","TMn","Max","TMx","Max","TMx","Min","TMn","Max","TMx","Min","TMn"
"2020-03-27 00:00:00",106,12.68,1.406,"2020-03-27 00:00:00",22.22,"2020-03-26 11:30:00",7.73,"2020-03-26 13:00:00",-0.281,"2020-03-27 00:00:00",80.1,"2020-03-26 01:20:00",32.79,"2020-03-26 11:30:00"
"2020-03-28 00:00:00",107,12.67,-0.236,"2020-03-27 06:10:00",22.65,"2020-03-27 09:50:00",10.78,"2020-03-27 14:40:00",-0.807,"2020-03-27 05:50:00",85.6,"2020-03-27 01:20:00",29.78,"2020-03-27 10:00:00"
"2020-03-29 00:00:00",108,12.67,-1.368,"2020-03-28 05:50:00",25.98,"2020-03-28 11:20:00",11.59,"2020-03-28 13:30:00",-0.866,"2020-03-28 05:40:00",77.54,"2020-03-28 21:40:00",37.45,"2020-03-28 09:00:00"
"2020-03-30 00:00:00",109,12.69,1.425,"2020-03-29 06:10:00",30.96,"2020-03-29 11:10:00",13.45,"2020-03-29 12:00:00",2.386,"2020-03-29 05:00:00",80.5,"2020-03-29 02:10:00",15.42,"2020-03-29 08:20:00"
"2020-03-31 00:00:00",110,12.68,-0.055,"2020-03-30 05:50:00",31.19,"2020-03-30 10:50:00",16.73,"2020-03-30 15:20:00",1.133,"2020-03-30 04:40:00",71.69,"2020-03-30 00:20:00",21.76,"2020-03-30 09:00:00"
"2020-04-01 00:00:00",111,12.69,4.501,"2020-03-31 04:20:00",26.87,"2020-03-31 13:00:00",17.25,"2020-03-31 10:10:00",3.985,"2020-03-31 01:10:00",63.97,"2020-03-31 01:10:00",24.26,"2020-03-31 22:50:00"
"2020-04-02 00:00:00",112,12.69,9.21,"2020-04-01 02:40:00",34.93,"2020-04-01 11:20:00",21.31,"2020-04-01 11:30:00",9.09,"2020-04-01 23:50:00",60.82,"2020-04-01 20:00:00",17.91,"2020-04-01 13:40:00"
"2020-04-03 00:00:00",113,12.69,5.715,"2020-04-03 00:00:00",27.39,"2020-04-02 11:50:00",16.72,"2020-04-02 13:50:00",5.119,"2020-04-02 23:40:00",75.35,"2020-04-02 04:30:00",14.37,"2020-04-02 08:50:00"
"2020-04-04 00:00:00",114,12.68,1.613,"2020-04-03 06:00:00",31.43,"2020-04-03 11:40:00",17.79,"2020-04-03 13:40:00",3.081,"2020-04-03 03:30:00",73.71,"2020-04-03 19:40:00",28.79,"2020-04-03 08:10:00"
"2020-04-05 00:00:00",115,12.68,5.881,"2020-04-04 05:40:00",27.25,"2020-04-04 11:10:00",16.87,"2020-04-04 12:10:00",5.358,"2020-04-04 23:40:00",83.3,"2020-04-04 22:20:00",28.61,"2020-04-04 09:10:00"
"2020-04-06 00:00:00",116,12.67,4.943,"2020-04-05 05:50:00",27.19,"2020-04-05 11:30:00",15.41,"2020-04-05 11:50:00",3.483,"2020-04-05 05:40:00",84.7,"2020-04-05 20:00:00",37.14,"2020-04-05 11:20:00"
"2020-04-07 00:00:00",117,12.66,5.494,"2020-04-06 06:00:00",21.35,"2020-04-06 13:20:00",12.04,"2020-04-06 13:00:00",3.865,"2020-04-06 00:20:00",91,"2020-04-06 04:10:00",53.53,"2020-04-06 11:40:00"
"2020-04-08 00:00:00",118,12.67,5.564,"2020-04-08 00:00:00",14.69,"2020-04-07 13:10:00",8.8,"2020-04-07 13:00:00",4.289,"2020-04-07 23:50:00",93.1,"2020-04-07 17:50:00",69.15,"2020-04-07 08:30:00"
"2020-04-09 00:00:00",119,12.66,2.488,"2020-04-09 00:00:00",15.92,"2020-04-08 11:20:00",7.85,"2020-04-08 14:40:00",-0.381,"2020-04-08 06:20:00",94.9,"2020-04-08 06:30:00",53.62,"2020-04-08 14:40:00"
"2020-04-10 00:00:00",120,12.65,1.061,"2020-04-09 04:40:00",16.8,"2020-04-09 09:00:00",6.11,"2020-04-09 08:50:00",0.004,"2020-04-09 04:20:00",93.2,"2020-04-09 20:20:00",63.87,"2020-04-09 08:50:00"
"2020-04-11 00:00:00",121,12.66,3.813,"2020-04-10 04:00:00",9.63,"2020-04-10 14:10:00",5.04,"2020-04-10 10:40:00",1.804,"2020-04-10 02:40:00",94.1,"2020-04-10 19:20:00",87.7,"2020-04-10 11:00:00"
"2020-04-12 00:00:00",122,12.66,4.817,"2020-04-11 00:40:00",25.48,"2020-04-11 13:10:00",15.13,"2020-04-11 15:00:00",2.955,"2020-04-11 00:10:00",93.8,"2020-04-11 02:10:00",36.04,"2020-04-11 15:00:00"
"2020-04-13 00:00:00",123,12.67,7.038,"2020-04-13 00:00:00",24.86,"2020-04-12 11:30:00",13.45,"2020-04-12 11:20:00",5.844,"2020-04-13 00:00:00",84.1,"2020-04-12 20:20:00",52.13,"2020-04-12 03:10:00"
"2020-04-14 00:00:00",124,12.66,4.995,"2020-04-13 05:50:00",30.86,"2020-04-13 10:10:00",16.46,"2020-04-13 12:00:00",5.02,"2020-04-13 04:10:00",82.8,"2020-04-13 02:00:00",30.68,"2020-04-13 09:30:00"
"2020-04-15 00:00:00",125,12.67,4.594,"2020-04-14 23:50:00",30.33,"2020-04-14 11:30:00",16.4,"2020-04-14 14:40:00",4.193,"2020-04-14 22:40:00",75.19,"2020-04-14 02:00:00",17.08,"2020-04-14 14:20:00"
"2020-04-16 00:00:00",126,12.66,0.816,"2020-04-15 05:30:00",33.7,"2020-04-15 11:10:00",19.96,"2020-04-15 15:40:00",1.033,"2020-04-15 02:20:00",41.22,"2020-04-15 05:20:00",8.21,"2020-04-15 09:40:00"
"2020-04-17 00:00:00",127,12.67,9.23,"2020-04-16 04:50:00",33.64,"2020-04-16 12:20:00",20.57,"2020-04-16 14:10:00",10.01,"2020-04-17 00:00:00",47.77,"2020-04-16 22:10:00",13.27,"2020-04-16 05:10:00"
"2020-04-18 00:00:00",128,12.67,7.211,"2020-04-18 00:00:00",26.65,"2020-04-17 11:50:00",15.92,"2020-04-17 11:40:00",5.119,"2020-04-18 00:00:00",81.8,"2020-04-17 22:00:00",16.73,"2020-04-17 03:20:00"
"2020-04-19 00:00:00",129,12.66,5.061,"2020-04-18 05:30:00",24.87,"2020-04-18 13:10:00",15.45,"2020-04-18 13:40:00",4.287,"2020-04-18 05:10:00",86.4,"2020-04-18 22:50:00",42.8,"2020-04-18 14:40:00"
"2020-04-20 00:00:00",130,12.66,4.21,"2020-04-19 05:40:00",32.76,"2020-04-19 11:00:00",18.93,"2020-04-19 14:20:00",4.228,"2020-04-19 05:30:00",84.3,"2020-04-19 00:40:00",20.55,"2020-04-19 14:10:00"
"2020-04-21 00:00:00",131,12.65,5.902,"2020-04-20 05:30:00",33.53,"2020-04-20 11:10:00",19.12,"2020-04-20 12:50:00",6.15,"2020-04-20 05:20:00",70.39,"2020-04-20 21:10:00",14.58,"2020-04-20 14:00:00"
"2020-04-22 00:00:00",132,12.66,8.15,"2020-04-21 05:20:00",32.38,"2020-04-21 11:30:00",18.75,"2020-04-21 15:10:00",6.657,"2020-04-21 04:40:00",76.92,"2020-04-21 04:30:00",31.25,"2020-04-21 09:00:00"
"2020-04-23 00:00:00",133,12.66,6.654,"2020-04-22 04:30:00",36.54,"2020-04-22 11:30:00",24.64,"2020-04-22 14:30:00",6.977,"2020-04-22 01:50:00",67.2,"2020-04-22 01:50:00",17.87,"2020-04-22 13:50:00"
"2020-04-24 00:00:00",134,12.67,9.1,"2020-04-23 05:30:00",38.98,"2020-04-23 11:30:00",26.06,"2020-04-23 13:40:00",12.7,"2020-04-23 05:10:00",49.23,"2020-04-23 22:00:00",10.84,"2020-04-23 08:00:00"
"2020-04-25 00:00:00",135,12.66,11.26,"2020-04-24 05:30:00",41.63,"2020-04-24 10:10:00",27.41,"2020-04-24 15:20:00",12.11,"2020-04-24 02:30:00",59.8,"2020-04-24 02:00:00",13.22,"2020-04-24 12:00:00"
"2020-04-26 00:00:00",136,12.66,10,"2020-04-25 05:30:00",40.19,"2020-04-25 11:50:00",27.47,"2020-04-25 14:00:00",13.81,"2020-04-25 03:10:00",49.81,"2020-04-25 20:20:00",17.94,"2020-04-25 15:50:00"
"2020-04-27 00:00:00",137,12.66,14.57,"2020-04-26 05:00:00",37.24,"2020-04-26 11:10:00",27.77,"2020-04-26 12:40:00",15.65,"2020-04-26 04:20:00",37.1,"2020-04-26 02:20:00",11.03,"2020-04-26 18:30:00"
"2020-04-28 00:00:00",138,12.66,13.66,"2020-04-28 00:00:00",36.92,"2020-04-27 10:10:00",27.37,"2020-04-27 15:10:00",13.22,"2020-04-27 21:50:00",54.8,"2020-04-27 20:50:00",9.39,"2020-04-27 08:10:00"
"2020-04-29 00:00:00",139,12.66,10.2,"2020-04-28 05:20:00",41.27,"2020-04-28 10:20:00",29.33,"2020-04-28 14:30:00",12.13,"2020-04-28 05:20:00",43.17,"2020-04-28 05:20:00",12.56,"2020-04-28 14:00:00"
"2020-04-30 00:00:00",140,12.66,10.99,"2020-04-29 05:10:00",42.48,"2020-04-29 12:20:00",29.43,"2020-04-29 15:00:00",13.14,"2020-04-29 01:50:00",48.87,"2020-04-29 01:50:00",17.9,"2020-04-29 15:00:00"
"2020-05-01 00:00:00",141,12.66,16.04,"2020-05-01 00:00:00",40.87,"2020-04-30 13:10:00",28.4,"2020-04-30 14:40:00",15.91,"2020-05-01 00:00:00",38.02,"2020-04-30 22:00:00",6.447,"2020-04-30 04:40:00"
"2020-05-02 00:00:00",142,12.66,13.84,"2020-05-01 05:30:00",40.52,"2020-05-01 12:30:00",27.09,"2020-05-01 12:50:00",15.02,"2020-05-02 00:00:00",59.7,"2020-05-01 21:20:00",14.58,"2020-05-01 03:20:00"
"2020-05-03 00:00:00",143,12.65,13.59,"2020-05-02 05:30:00",42.48,"2020-05-02 10:50:00",24.42,"2020-05-02 13:10:00",13.18,"2020-05-02 05:00:00",55.64,"2020-05-02 00:50:00",12.35,"2020-05-02 13:10:00"
"2020-05-04 00:00:00",144,12.65,12.78,"2020-05-03 04:30:00",39.02,"2020-05-03 10:40:00",24.82,"2020-05-03 13:10:00",12.89,"2020-05-03 22:10:00",50.5,"2020-05-03 18:50:00",11.02,"2020-05-03 11:50:00"
"2020-05-05 00:00:00",145,12.64,7.449,"2020-05-04 05:20:00",40.8,"2020-05-04 10:00:00",26.06,"2020-05-04 13:40:00",5.763,"2020-05-04 04:30:00",34.98,"2020-05-04 20:50:00",11.28,"2020-05-04 12:30:00"
"2020-05-06 00:00:00",146,12.64,8.48,"2020-05-05 05:10:00",42.25,"2020-05-05 11:40:00",29.17,"2020-05-05 15:20:00",11.85,"2020-05-05 01:20:00",32.94,"2020-05-05 20:00:00",7.562,"2020-05-05 12:30:00"
"2020-05-07 00:00:00",147,12.64,10.68,"2020-05-06 05:20:00",42.79,"2020-05-06 10:50:00",30.62,"2020-05-06 13:00:00",13,"2020-05-06 03:40:00",40.74,"2020-05-06 06:10:00",10.62,"2020-05-06 16:30:00"
"2020-05-08 00:00:00",148,12.64,11.7,"2020-05-07 04:40:00",43.4,"2020-05-07 11:30:00",30.59,"2020-05-07 15:00:00",12.09,"2020-05-07 04:10:00",33.88,"2020-05-07 05:50:00",9.2,"2020-05-07 14:40:00"
"2020-05-09 00:00:00",149,12.64,12.86,"2020-05-08 05:10:00",43.64,"2020-05-08 10:30:00",30.08,"2020-05-08 14:40:00",12.76,"2020-05-08 03:10:00",36.81,"2020-05-08 03:10:00",5.75,"2020-05-09 00:00:00"
"2020-05-10 00:00:00",150,12.64,14.24,"2020-05-09 05:10:00",45.99,"2020-05-09 10:40:00",30.28,"2020-05-09 15:20:00",17.54,"2020-05-09 03:00:00",41.97,"2020-05-09 19:10:00",4.552,"2020-05-09 08:40:00"
"2020-05-11 00:00:00",151,12.64,15.37,"2020-05-10 05:20:00",42.87,"2020-05-10 12:00:00",29.33,"2020-05-10 11:40:00",14.03,"2020-05-10 04:00:00",53.29,"2020-05-10 04:00:00",9.52,"2020-05-10 21:20:00"
"2020-05-12 00:00:00",152,12.63,13.59,"2020-05-11 05:20:00",35.22,"2020-05-11 11:30:00",24.46,"2020-05-11 12:50:00",11.79,"2020-05-11 22:20:00",67.02,"2020-05-11 19:10:00",4.043,"2020-05-11 02:00:00"
"2020-05-13 00:00:00",153,12.62,11.49,"2020-05-13 00:00:00",34.83,"2020-05-12 11:20:00",19.63,"2020-05-12 10:50:00",8.7,"2020-05-13 00:00:00",74.93,"2020-05-12 23:40:00",10.17,"2020-05-12 00:50:00"
"2020-05-14 00:00:00",154,12.62,9.34,"2020-05-13 05:10:00",32.91,"2020-05-13 12:40:00",20.6,"2020-05-13 12:40:00",8.29,"2020-05-13 03:20:00",75.44,"2020-05-13 01:00:00",26.71,"2020-05-13 12:30:00"
"2020-05-15 00:00:00",155,12.62,10.86,"2020-05-14 04:40:00",39.21,"2020-05-14 11:40:00",23.05,"2020-05-14 12:20:00",10.61,"2020-05-14 04:00:00",68.21,"2020-05-14 19:20:00",19,"2020-05-14 12:10:00"
"2020-05-16 00:00:00",156,12.62,10.41,"2020-05-15 05:30:00",39.13,"2020-05-15 12:00:00",24.69,"2020-05-15 14:50:00",8.76,"2020-05-15 05:00:00",58.86,"2020-05-15 05:00:00",19.63,"2020-05-15 13:40:00"
"2020-05-17 00:00:00",157,12.62,10.78,"2020-05-16 05:10:00",40.58,"2020-05-16 11:10:00",26.62,"2020-05-16 14:00:00",10.23,"2020-05-16 04:10:00",61.3,"2020-05-16 22:30:00",22.37,"2020-05-16 10:50:00"
"2020-05-18 00:00:00",158,12.62,13.81,"2020-05-17 04:50:00",39.72,"2020-05-17 12:40:00",27.17,"2020-05-17 12:40:00",13.46,"2020-05-17 22:40:00",61.87,"2020-05-17 21:20:00",15.89,"2020-05-17 10:10:00"
"2020-05-19 00:00:00",159,12.61,10.94,"2020-05-19 00:00:00",35.66,"2020-05-18 11:20:00",21.49,"2020-05-18 12:50:00",6.999,"2020-05-19 00:00:00",88.5,"2020-05-18 19:50:00",10.67,"2020-05-18 02:30:00"
"2020-05-20 00:00:00",160,12.6,6.986,"2020-05-19 05:10:00",29.41,"2020-05-19 10:40:00",15.37,"2020-05-19 13:50:00",4.614,"2020-05-19 05:00:00",78.15,"2020-05-19 00:40:00",28.63,"2020-05-19 14:30:00"
"2020-05-21 00:00:00",161,12.6,4.053,"2020-05-20 05:10:00",34.9,"2020-05-20 11:50:00",20.4,"2020-05-20 13:20:00",2.995,"2020-05-20 04:50:00",67.45,"2020-05-20 02:10:00",16.81,"2020-05-20 14:30:00"
"2020-05-22 00:00:00",162,12.6,6.613,"2020-05-21 05:20:00",39.5,"2020-05-21 11:20:00",24.67,"2020-05-21 14:50:00",5.928,"2020-05-21 01:50:00",56.18,"2020-05-21 01:50:00",8.77,"2020-05-21 11:20:00"
"2020-05-23 00:00:00",163,12.61,11.26,"2020-05-22 04:00:00",39.73,"2020-05-22 12:40:00",24.85,"2020-05-22 12:50:00",10.07,"2020-05-22 03:20:00",48.1,"2020-05-22 22:30:00",10.53,"2020-05-22 09:40:00"
"2020-05-24 00:00:00",164,12.6,10.64,"2020-05-23 05:30:00",38.68,"2020-05-23 11:50:00",23.01,"2020-05-23 15:00:00",9.33,"2020-05-23 23:30:00",54.09,"2020-05-23 19:50:00",17.2,"2020-05-23 13:30:00"
"2020-05-25 00:00:00",165,12.6,7.592,"2020-05-24 05:00:00",41.24,"2020-05-24 11:30:00",26.69,"2020-05-24 15:20:00",6.657,"2020-05-24 03:40:00",41.53,"2020-05-24 19:40:00",6.396,"2020-05-24 11:50:00"
"2020-05-26 00:00:00",166,12.61,10.67,"2020-05-25 05:00:00",43.11,"2020-05-25 10:50:00",29.19,"2020-05-25 15:00:00",11.49,"2020-05-25 02:30:00",36.17,"2020-05-25 19:10:00",9.9,"2020-05-25 11:40:00"
"2020-05-27 00:00:00",167,12.61,13.15,"2020-05-26 05:20:00",45.21,"2020-05-26 12:20:00",32.1,"2020-05-26 14:50:00",15.37,"2020-05-26 03:10:00",39.72,"2020-05-26 20:30:00",8.38,"2020-05-26 13:50:00"
"2020-05-28 00:00:00",168,12.61,15.99,"2020-05-27 05:10:00",47.23,"2020-05-27 10:40:00",33.28,"2020-05-27 14:10:00",18.88,"2020-05-27 22:20:00",39.6,"2020-05-27 19:20:00",10.28,"2020-05-27 12:10:00"
"2020-05-29 00:00:00",169,12.61,16.13,"2020-05-28 05:00:00",45.19,"2020-05-28 10:40:00",33.33,"2020-05-28 14:20:00",15.97,"2020-05-29 00:00:00",51.1,"2020-05-29 00:00:00",15.24,"2020-05-28 14:20:00"
"2020-05-30 00:00:00",170,12.61,14.87,"2020-05-29 05:00:00",44.97,"2020-05-29 13:10:00",30.47,"2020-05-29 13:50:00",13.75,"2020-05-29 04:30:00",60.31,"2020-05-29 05:00:00",18.04,"2020-05-29 17:00:00"
"2020-05-31 00:00:00",171,12.6,16.06,"2020-05-30 05:30:00",40.46,"2020-05-30 11:00:00",24.84,"2020-05-30 13:00:00",14.6,"2020-05-30 20:10:00",53.23,"2020-05-30 19:10:00",8.82,"2020-05-30 08:10:00"
"2020-06-01 00:00:00",172,12.59,14.37,"2020-05-31 05:00:00",40.84,"2020-05-31 14:50:00",28.07,"2020-05-31 15:20:00",15.57,"2020-05-31 04:40:00",40.88,"2020-05-31 20:30:00",12.98,"2020-05-31 15:50:00"
"2020-06-02 00:00:00",173,12.59,14.56,"2020-06-01 05:10:00",42.17,"2020-06-01 11:10:00",28.18,"2020-06-01 13:30:00",15.55,"2020-06-01 02:30:00",38.59,"2020-06-01 19:30:00",13.04,"2020-06-01 10:30:00"
"2020-06-03 00:00:00",174,12.6,16.76,"2020-06-02 05:10:00",42.38,"2020-06-02 12:40:00",30.1,"2020-06-02 16:30:00",15.65,"2020-06-02 02:30:00",42.71,"2020-06-02 05:50:00",14.84,"2020-06-02 15:20:00"
"2020-06-04 00:00:00",175,12.59,17.16,"2020-06-03 05:10:00",48.15,"2020-06-03 11:20:00",33.33,"2020-06-03 14:30:00",17.85,"2020-06-03 05:00:00",36.26,"2020-06-03 20:40:00",9.54,"2020-06-03 10:30:00"
"2020-06-05 00:00:00",176,12.59,16.35,"2020-06-04 05:00:00",45.5,"2020-06-04 11:30:00",32.63,"2020-06-04 14:40:00",16.03,"2020-06-04 04:20:00",41.71,"2020-06-04 04:20:00",15.21,"2020-06-04 14:50:00"
"2020-06-06 00:00:00",177,12.58,11.96,"2020-06-06 00:00:00",46.42,"2020-06-05 10:00:00",27.49,"2020-06-05 09:40:00",9,"2020-06-05 23:50:00",78.55,"2020-06-06 00:00:00",11.87,"2020-06-05 07:30:00"
"2020-06-07 00:00:00",178,12.56,10.7,"2020-06-06 04:30:00",28.08,"2020-06-06 12:00:00",18.92,"2020-06-06 12:00:00",8.82,"2020-06-06 03:40:00",83.2,"2020-06-06 03:30:00",38.08,"2020-06-07 00:00:00"
"2020-06-08 00:00:00",179,12.57,11.41,"2020-06-07 04:50:00",32.43,"2020-06-07 10:10:00",22.45,"2020-06-07 13:30:00",11.2,"2020-06-07 23:30:00",67.6,"2020-06-07 20:10:00",9.48,"2020-06-07 10:10:00"
"2020-06-09 00:00:00",180,12.57,7.413,"2020-06-08 04:20:00",33.2,"2020-06-08 12:30:00",20.98,"2020-06-08 15:00:00",5.484,"2020-06-08 03:50:00",21.85,"2020-06-08 04:10:00",5.426,"2020-06-08 13:20:00"
"2020-06-10 00:00:00",181,12.56,6.002,"2020-06-09 04:50:00",38.05,"2020-06-09 12:20:00",25.81,"2020-06-09 16:00:00",4.167,"2020-06-09 02:30:00",22.94,"2020-06-09 02:30:00",5.026,"2020-06-09 16:10:00"
"2020-06-11 00:00:00",182,12.57,9.46,"2020-06-10 05:00:00",44.35,"2020-06-10 10:50:00",30.14,"2020-06-10 15:10:00",10.75,"2020-06-10 01:00:00",21,"2020-06-10 00:40:00",5.966,"2020-06-10 13:40:00"
"2020-06-12 00:00:00",183,12.57,12.87,"2020-06-11 05:10:00",45.2,"2020-06-11 11:20:00",31.92,"2020-06-11 13:50:00",11.99,"2020-06-11 04:40:00",24.92,"2020-06-11 04:40:00",7.87,"2020-06-11 10:30:00"
"2020-06-13 00:00:00",184,12.57,16.65,"2020-06-12 04:40:00",42.9,"2020-06-12 10:10:00",29.86,"2020-06-12 12:10:00",14.35,"2020-06-12 23:20:00",38.37,"2020-06-12 22:30:00",3.216,"2020-06-12 11:50:00"
"2020-06-14 00:00:00",185,12.56,15.05,"2020-06-13 04:30:00",34.07,"2020-06-13 11:50:00",24.54,"2020-06-13 13:10:00",13.48,"2020-06-13 02:10:00",52.5,"2020-06-13 19:50:00",6.223,"2020-06-13 09:10:00"
"2020-06-15 00:00:00",186,12.56,12.8,"2020-06-14 05:10:00",40.06,"2020-06-14 11:50:00",26.77,"2020-06-14 15:20:00",13.49,"2020-06-14 01:20:00",41.11,"2020-06-14 19:50:00",17.83,"2020-06-14 17:10:00"
"2020-06-16 00:00:00",187,12.56,12.72,"2020-06-15 05:10:00",41.41,"2020-06-15 11:40:00",28.34,"2020-06-15 14:40:00",12.17,"2020-06-15 04:50:00",52.36,"2020-06-15 19:30:00",18.39,"2020-06-15 16:00:00"
"2020-06-17 00:00:00",188,12.57,16.96,"2020-06-16 05:10:00",39.52,"2020-06-16 10:20:00",27.07,"2020-06-16 12:20:00",16.54,"2020-06-16 20:00:00",63.05,"2020-06-16 19:50:00",17.19,"2020-06-16 22:50:00"
"2020-06-18 00:00:00",189,12.56,15.73,"2020-06-17 05:20:00",40.77,"2020-06-17 11:20:00",27.21,"2020-06-17 14:50:00",15.02,"2020-06-17 04:30:00",55.66,"2020-06-17 19:30:00",17.05,"2020-06-17 13:10:00"
"2020-06-19 00:00:00",190,12.56,13.95,"2020-06-18 05:10:00",41.91,"2020-06-18 09:40:00",36.7,"2020-06-18 10:40:00",12.9,"2020-06-18 02:10:00",46.66,"2020-06-18 21:40:00",10.47,"2020-06-18 10:40:00"
"2020-06-20 00:00:00",191,12.56,14.3,"2020-06-19 05:10:00",41.4,"2020-06-19 10:00:00",35.43,"2020-06-19 12:50:00",12.29,"2020-06-19 04:30:00",52.84,"2020-06-19 04:30:00",12.85,"2020-06-19 15:00:00"
"2020-06-21 00:00:00",192,12.55,14.94,"2020-06-20 05:10:00",42.67,"2020-06-20 10:00:00",36.81,"2020-06-20 13:00:00",12.94,"2020-06-20 04:30:00",48.99,"2020-06-20 04:30:00",12.01,"2020-06-20 13:20:00"
"2020-06-22 00:00:00",193,12.55,16.03,"2020-06-21 05:00:00",43.77,"2020-06-21 10:10:00",36.6,"2020-06-21 13:00:00",15.93,"2020-06-21 04:10:00",38.77,"2020-06-21 19:20:00",10.09,"2020-06-21 12:30:00"
"2020-06-23 00:00:00",194,12.55,16.32,"2020-06-22 05:10:00",44.11,"2020-06-22 10:50:00",35.74,"2020-06-22 14:10:00",15.41,"2020-06-22 04:40:00",42.49,"2020-06-22 20:20:00",11.32,"2020-06-22 15:30:00"
"2020-06-24 00:00:00",195,12.56,16.08,"2020-06-23 05:00:00",44.8,"2020-06-23 10:00:00",36.47,"2020-06-23 15:20:00",15.76,"2020-06-23 04:00:00",41.55,"2020-06-23 00:10:00",11.69,"2020-06-23 11:50:00"
"2020-06-25 00:00:00",196,12.55,15.62,"2020-06-24 04:50:00",44.35,"2020-06-24 11:00:00",36.97,"2020-06-24 16:10:00",13.69,"2020-06-24 03:50:00",48.03,"2020-06-24 03:50:00",7.587,"2020-06-24 07:40:00"
"2020-06-26 00:00:00",197,12.55,17.94,"2020-06-25 05:10:00",47.4,"2020-06-25 10:10:00",35.43,"2020-06-25 10:00:00",18.45,"2020-06-25 03:10:00",28.61,"2020-06-25 21:40:00",8.96,"2020-06-25 01:50:00"
"2020-06-27 00:00:00",198,12.54,16.52,"2020-06-26 05:10:00",46.75,"2020-06-26 10:30:00",36.81,"2020-06-26 14:30:00",16.01,"2020-06-26 04:40:00",35.16,"2020-06-26 21:00:00",9.97,"2020-06-26 14:30:00"
"2020-06-28 00:00:00",199,12.54,18.36,"2020-06-27 05:10:00",46.87,"2020-06-27 10:20:00",37.64,"2020-06-27 12:10:00",18.36,"2020-06-27 03:20:00",38.74,"2020-06-27 18:50:00",15.38,"2020-06-27 13:50:00"
"2020-06-29 00:00:00",200,12.54,15.58,"2020-06-29 00:00:00",43.28,"2020-06-28 10:20:00",29.49,"2020-06-28 10:10:00",10.27,"2020-06-29 00:00:00",66.62,"2020-06-29 00:00:00",16.79,"2020-06-28 10:00:00"
"2020-06-30 00:00:00",201,12.52,11.31,"2020-06-29 05:10:00",38.58,"2020-06-29 13:40:00",28.86,"2020-06-29 15:30:00",8.49,"2020-06-29 04:30:00",74.28,"2020-06-29 01:40:00",10.28,"2020-06-29 15:50:00"
"2020-07-01 00:00:00",202,12.53,10.69,"2020-06-30 05:10:00",41.02,"2020-06-30 12:30:00",32.28,"2020-06-30 14:10:00",9.2,"2020-06-30 03:50:00",48.88,"2020-06-30 20:10:00",7.431,"2020-06-30 14:10:00"
"2020-07-02 00:00:00",203,12.53,13.64,"2020-07-01 05:10:00",39.14,"2020-07-01 11:00:00",33.01,"2020-07-01 14:50:00",13.48,"2020-07-01 05:00:00",38.71,"2020-07-01 19:20:00",15.76,"2020-07-01 09:50:00"
"2020-07-03 00:00:00",204,12.53,15.36,"2020-07-02 05:00:00",40.7,"2020-07-02 11:10:00",33.6,"2020-07-02 13:50:00",16.6,"2020-07-02 04:30:00",27.84,"2020-07-02 20:10:00",13.52,"2020-07-02 15:50:00"
"2020-07-04 00:00:00",205,12.53,17.89,"2020-07-03 05:10:00",46.67,"2020-07-03 12:30:00",32.42,"2020-07-03 11:50:00",18.15,"2020-07-03 00:30:00",35.14,"2020-07-04 00:00:00",11.52,"2020-07-03 01:20:00"
"2020-07-05 00:00:00",206,12.52,18.1,"2020-07-04 05:10:00",47.83,"2020-07-04 10:10:00",36.08,"2020-07-04 12:10:00",19.16,"2020-07-04 04:40:00",40.22,"2020-07-04 04:40:00",14.82,"2020-07-04 12:10:00"
"2020-07-06 00:00:00",207,12.53,18.11,"2020-07-05 05:10:00",47.48,"2020-07-05 13:00:00",36.77,"2020-07-05 12:30:00",16.82,"2020-07-05 04:40:00",40.58,"2020-07-05 04:40:00",5.259,"2020-07-05 14:50:00"
"2020-07-07 00:00:00",208,12.52,19.86,"2020-07-06 05:10:00",45.56,"2020-07-06 11:30:00",33.7,"2020-07-06 13:20:00",21.18,"2020-07-06 23:40:00",19.77,"2020-07-06 19:10:00",2.949,"2020-07-06 09:50:00"
"2020-07-08 00:00:00",209,12.52,20.94,"2020-07-07 05:10:00",46.53,"2020-07-07 12:40:00",33.24,"2020-07-07 13:50:00",20.82,"2020-07-07 21:40:00",24.99,"2020-07-07 19:20:00",4.147,"2020-07-07 10:00:00"
"2020-07-09 00:00:00",210,12.52,19.3,"2020-07-08 05:10:00",45.43,"2020-07-08 09:40:00",33.23,"2020-07-08 14:20:00",19.53,"2020-07-08 21:30:00",27.46,"2020-07-08 19:50:00",2.985,"2020-07-08 12:40:00"
"2020-07-10 00:00:00",211,12.51,18.59,"2020-07-09 04:20:00",47.51,"2020-07-09 10:00:00",36.89,"2020-07-09 14:00:00",19.36,"2020-07-09 23:50:00",25.36,"2020-07-09 20:20:00",1.389,"2020-07-09 08:00:00"
