"TOA5","Pinyon2","CR1000X","12173","CR1000X.Std.03.02","CPU:PinyonSensorsDec11.CR1X","539","Table2"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Min","PTemp_C_TMn","PTemp_C_Max","PTemp_C_TMx","AirTC_Max","AirTC_TMx","AirTC_Min","AirTC_TMn","RH_Max","RH_TMx","RH_Min","RH_TMn"
"2022-08-23 00:00:00",981,12.78,19.02,"2022-08-22 05:50:00",45.23,"2022-08-22 16:20:00",32.88,"2022-08-22 14:40:00",16.75,"2022-08-22 05:20:00",94.5,"2022-08-22 05:30:00",23.64,"2022-08-22 09:20:00"
"2022-08-24 00:00:00",982,12.77,18.01,"2022-08-23 05:30:00",46.83,"2022-08-23 12:30:00",33.33,"2022-08-23 15:50:00",17.3,"2022-08-23 04:00:00",77.17,"2022-08-23 05:20:00",22.55,"2022-08-23 15:40:00"
"2022-08-25 00:00:00",983,12.77,19.91,"2022-08-24 05:30:00",45.76,"2022-08-24 11:10:00",30.23,"2022-08-24 16:40:00",18.65,"2022-08-24 03:10:00",88.2,"2022-08-24 12:20:00",29.34,"2022-08-24 16:10:00"
"2022-08-26 00:00:00",984,12.78,18.74,"2022-08-25 05:40:00",43.64,"2022-08-25 11:50:00",29.95,"2022-08-25 15:40:00",17.97,"2022-08-25 05:00:00",87.6,"2022-08-25 04:40:00",35.66,"2022-08-25 15:50:00"
"2022-08-27 00:00:00",985,12.78,18.66,"2022-08-26 04:50:00",46.12,"2022-08-26 10:00:00",33.09,"2022-08-26 15:20:00",20.1,"2022-08-26 02:30:00",58.11,"2022-08-26 02:30:00",21.29,"2022-08-26 15:20:00"
"2022-08-28 00:00:00",986,12.78,20.1,"2022-08-27 05:50:00",46.32,"2022-08-27 12:20:00",33.27,"2022-08-27 13:10:00",21.92,"2022-08-27 05:20:00",44.04,"2022-08-27 23:20:00",15.72,"2022-08-27 13:00:00"
"2022-08-29 00:00:00",987,12.78,19.51,"2022-08-28 05:40:00",43.27,"2022-08-28 11:40:00",30.11,"2022-08-28 14:10:00",18.55,"2022-08-28 23:10:00",71.53,"2022-08-28 23:10:00",33.38,"2022-08-28 07:30:00"
"2022-08-30 00:00:00",988,12.77,16.35,"2022-08-29 05:40:00",44.67,"2022-08-29 11:10:00",31.16,"2022-08-29 14:40:00",15.57,"2022-08-29 04:20:00",86.5,"2022-08-29 04:30:00",31.42,"2022-08-29 14:40:00"
"2022-08-31 00:00:00",989,12.76,17.06,"2022-08-30 05:40:00",47.86,"2022-08-30 11:10:00",35.5,"2022-08-30 14:40:00",16.42,"2022-08-30 05:20:00",64.04,"2022-08-30 00:10:00",15.66,"2022-08-30 12:10:00"
"2022-09-01 00:00:00",990,12.77,20.3,"2022-08-31 05:40:00",49.54,"2022-08-31 13:10:00",37.15,"2022-08-31 13:40:00",21.33,"2022-08-31 01:20:00",41.31,"2022-08-31 23:00:00",13.2,"2022-08-31 11:10:00"
"2022-09-02 00:00:00",991,12.76,20.8,"2022-09-01 05:40:00",47.46,"2022-09-01 11:20:00",34.01,"2022-09-01 14:20:00",20.82,"2022-09-01 03:50:00",65.75,"2022-09-01 23:30:00",31.56,"2022-09-01 06:40:00"
"2022-09-03 00:00:00",992,12.78,19.6,"2022-09-02 05:40:00",45.96,"2022-09-02 11:40:00",32.71,"2022-09-02 15:30:00",18.23,"2022-09-02 04:40:00",80.4,"2022-09-02 23:30:00",38.59,"2022-09-02 07:40:00"
"2022-09-04 00:00:00",993,12.78,20.69,"2022-09-03 05:40:00",46.29,"2022-09-03 11:40:00",32.61,"2022-09-03 15:20:00",19.18,"2022-09-03 05:30:00",93.1,"2022-09-03 05:40:00",31.79,"2022-09-03 15:10:00"
"2022-09-05 00:00:00",994,12.78,21.46,"2022-09-04 05:40:00",45.24,"2022-09-04 11:00:00",33.71,"2022-09-04 14:30:00",20.24,"2022-09-04 01:40:00",74.11,"2022-09-04 03:50:00",29.06,"2022-09-04 16:00:00"
"2022-09-06 00:00:00",995,12.79,20.01,"2022-09-05 05:40:00",44.71,"2022-09-05 12:10:00",34.7,"2022-09-05 14:40:00",19.82,"2022-09-05 04:40:00",60.45,"2022-09-05 02:30:00",17.53,"2022-09-05 14:30:00"
"2022-09-07 00:00:00",996,12.78,18.92,"2022-09-06 05:40:00",48.13,"2022-09-06 12:20:00",35.74,"2022-09-06 14:00:00",19.22,"2022-09-06 02:40:00",46.2,"2022-09-06 02:40:00",15.67,"2022-09-06 11:10:00"
"2022-09-08 00:00:00",997,12.77,18.98,"2022-09-07 05:40:00",44.45,"2022-09-07 12:50:00",32.12,"2022-09-07 16:00:00",17.65,"2022-09-07 05:10:00",95.4,"2022-09-07 06:20:00",22.33,"2022-09-07 16:10:00"
"2022-09-09 00:00:00",998,12.78,18.04,"2022-09-08 05:30:00",39.34,"2022-09-08 12:30:00",31.09,"2022-09-08 15:10:00",16.08,"2022-09-08 05:00:00",96.3,"2022-09-08 05:30:00",19.73,"2022-09-08 14:50:00"
"2022-09-10 00:00:00",999,12.8,17.26,"2022-09-09 23:00:00",22.49,"2022-09-09 00:10:00",23.02,"2022-09-09 00:10:00",15.49,"2022-09-09 22:10:00",100,"2022-09-09 12:30:00",54.73,"2022-09-09 00:10:00"
"2022-09-11 00:00:00",1000,12.8,16.8,"2022-09-10 05:40:00",24.72,"2022-09-10 13:20:00",19.5,"2022-09-10 16:50:00",15.58,"2022-09-10 04:40:00",100,"2022-09-10 02:20:00",75.39,"2022-09-10 17:00:00"
"2022-09-12 00:00:00",1001,12.84,14.39,"2022-09-11 05:50:00",40.24,"2022-09-11 10:50:00",23.73,"2022-09-11 13:20:00",-87.2,"2022-09-11 11:30:00",96.7,"2022-09-11 14:40:00",56.25,"2022-09-11 10:50:00"
"2022-09-13 00:00:00",1002,12.81,15.55,"2022-09-12 04:40:00",29.84,"2022-09-12 14:40:00",19.72,"2022-09-12 08:30:00",-112.6,"2022-09-12 18:30:00",93.8,"2022-09-12 04:40:00",44.79,"2022-09-12 14:00:00"
"2022-09-14 00:00:00",1003,12.8,15.68,"2022-09-13 05:40:00",36.65,"2022-09-13 10:30:00",20.59,"2022-09-13 17:10:00",-121.8,"2022-09-13 15:20:00",84.9,"2022-09-13 19:50:00",47.51,"2022-09-13 08:10:00"
"2022-09-15 00:00:00",1004,12.8,13.99,"2022-09-14 05:50:00",37.59,"2022-09-14 10:10:00",22.32,"2022-09-14 16:50:00",-134.6,"2022-09-14 16:40:00",75.58,"2022-09-14 00:30:00",37.58,"2022-09-14 14:20:00"
"2022-09-16 00:00:00",1005,12.77,12.03,"2022-09-15 05:40:00",38.92,"2022-09-15 11:00:00",26.27,"2022-09-15 14:00:00",-138.3,"2022-09-15 13:50:00",52.77,"2022-09-15 19:20:00",20.9,"2022-09-15 16:30:00"
"2022-09-17 00:00:00",1006,12.75,11.07,"2022-09-16 05:00:00",38.31,"2022-09-16 11:30:00",25.64,"2022-09-16 14:30:00",13.54,"2022-09-16 04:20:00",56.91,"2022-09-16 21:10:00",19.21,"2022-09-16 08:00:00"
"2022-09-18 00:00:00",1007,12.74,12.96,"2022-09-17 06:00:00",34.57,"2022-09-17 11:20:00",25.87,"2022-09-17 13:10:00",15.21,"2022-09-17 05:30:00",52.53,"2022-09-17 22:10:00",20.64,"2022-09-18 00:00:00"
"2022-09-19 00:00:00",1008,12.78,13.94,"2022-09-18 05:40:00",36.53,"2022-09-18 13:40:00",26.11,"2022-09-18 13:50:00",15.12,"2022-09-18 22:10:00",54.51,"2022-09-18 18:50:00",11.92,"2022-09-18 07:10:00"
"2022-09-20 00:00:00",1009,12.76,13.3,"2022-09-19 05:30:00",38.65,"2022-09-19 12:50:00",27.58,"2022-09-19 13:20:00",15.42,"2022-09-19 04:00:00",47.97,"2022-09-19 19:20:00",11.26,"2022-09-19 09:20:00"
"2022-09-21 00:00:00",1010,12.75,14.95,"2022-09-20 05:20:00",39.82,"2022-09-20 11:40:00",28.46,"2022-09-20 14:00:00",15.42,"2022-09-20 00:10:00",49.83,"2022-09-20 19:50:00",13.37,"2022-09-20 04:40:00"
"2022-09-22 00:00:00",1011,12.74,13.5,"2022-09-22 00:00:00",34.99,"2022-09-21 15:50:00",26.97,"2022-09-21 14:10:00",14.27,"2022-09-21 20:50:00",52.27,"2022-09-21 01:10:00",8.89,"2022-09-21 10:10:00"
"2022-09-23 00:00:00",1012,12.75,10.87,"2022-09-22 05:40:00",40.81,"2022-09-22 12:10:00",28.51,"2022-09-22 12:40:00",14.27,"2022-09-22 04:50:00",61.35,"2022-09-22 23:00:00",10.81,"2022-09-22 03:50:00"
"2022-09-24 00:00:00",1013,12.72,14.2,"2022-09-23 05:40:00",40.95,"2022-09-23 11:30:00",28.83,"2022-09-23 13:20:00",14.05,"2022-09-23 04:30:00",70.26,"2022-09-23 04:20:00",28.23,"2022-09-23 07:00:00"
"2022-09-25 00:00:00",1014,12.75,16.31,"2022-09-24 06:00:00",42.12,"2022-09-24 11:40:00",29.57,"2022-09-24 13:00:00",16.32,"2022-09-24 05:20:00",79.05,"2022-09-24 05:20:00",37.82,"2022-09-24 12:10:00"
"2022-09-26 00:00:00",1015,12.73,15.83,"2022-09-25 05:40:00",43.28,"2022-09-25 13:00:00",31.74,"2022-09-25 13:00:00",16.1,"2022-09-25 03:50:00",70.54,"2022-09-25 03:50:00",26,"2022-09-25 13:00:00"
"2022-09-27 00:00:00",1016,12.75,13.68,"2022-09-26 06:00:00",43.96,"2022-09-26 12:10:00",31.96,"2022-09-26 13:40:00",14.13,"2022-09-26 05:40:00",64.7,"2022-09-26 02:20:00",8.31,"2022-09-26 12:30:00"
"2022-09-28 00:00:00",1017,12.71,11.94,"2022-09-27 05:50:00",42.16,"2022-09-27 13:00:00",31.68,"2022-09-27 13:50:00",13.5,"2022-09-27 04:40:00",50.47,"2022-09-27 23:50:00",11.96,"2022-09-27 10:50:00"
"2022-09-29 00:00:00",1018,12.73,16.2,"2022-09-28 06:00:00",39.54,"2022-09-28 09:40:00",28.42,"2022-09-28 08:20:00",16.4,"2022-09-28 01:20:00",83.8,"2022-09-28 17:10:00",27.67,"2022-09-28 08:20:00"
"2022-09-30 00:00:00",1019,12.76,14.28,"2022-09-29 06:00:00",39.96,"2022-09-29 13:40:00",28.76,"2022-09-29 13:30:00",14.11,"2022-09-29 05:40:00",92.2,"2022-09-29 06:00:00",29.68,"2022-09-29 22:50:00"
"2022-10-01 00:00:00",1020,12.75,13.37,"2022-09-30 06:10:00",39.81,"2022-09-30 10:50:00",27.49,"2022-09-30 15:20:00",16.94,"2022-09-30 02:20:00",52.31,"2022-09-30 12:00:00",16.9,"2022-09-30 09:10:00"
"2022-10-02 00:00:00",1021,12.74,12.31,"2022-10-01 06:10:00",38.69,"2022-10-01 11:50:00",24.86,"2022-10-01 13:20:00",13.65,"2022-10-01 22:40:00",87,"2022-10-01 22:40:00",25.66,"2022-10-01 01:00:00"
"2022-10-03 00:00:00",1022,12.74,12.78,"2022-10-02 06:00:00",39.58,"2022-10-02 12:50:00",25.71,"2022-10-02 14:40:00",12.45,"2022-10-02 04:30:00",89.9,"2022-10-02 03:40:00",48.76,"2022-10-02 11:20:00"
"2022-10-04 00:00:00",1023,12.76,13.53,"2022-10-03 06:00:00",41.03,"2022-10-03 12:10:00",27.78,"2022-10-03 13:00:00",14.06,"2022-10-03 03:10:00",87.3,"2022-10-03 04:00:00",31.75,"2022-10-03 16:30:00"
"2022-10-05 00:00:00",1024,12.73,13.39,"2022-10-04 06:00:00",41.52,"2022-10-04 12:00:00",28.29,"2022-10-04 13:10:00",13,"2022-10-04 06:00:00",86.7,"2022-10-04 06:00:00",23.28,"2022-10-04 14:40:00"
"2022-10-06 00:00:00",1025,12.73,13.48,"2022-10-05 06:00:00",42.4,"2022-10-05 12:40:00",28.64,"2022-10-05 13:50:00",13.95,"2022-10-05 05:40:00",64.3,"2022-10-05 23:40:00",18.24,"2022-10-05 12:00:00"
"2022-10-07 00:00:00",1026,12.74,13.24,"2022-10-06 06:00:00",41.46,"2022-10-06 12:10:00",27.43,"2022-10-06 14:00:00",13.76,"2022-10-06 05:20:00",67.05,"2022-10-06 20:30:00",21.72,"2022-10-06 11:10:00"
"2022-10-08 00:00:00",1027,12.72,12.22,"2022-10-07 06:00:00",38.47,"2022-10-07 14:50:00",25.76,"2022-10-07 13:50:00",11.57,"2022-10-07 05:40:00",73.85,"2022-10-07 05:40:00",29.25,"2022-10-07 14:40:00"
"2022-10-09 00:00:00",1028,12.74,12.17,"2022-10-08 06:10:00",40.91,"2022-10-08 12:50:00",25.97,"2022-10-08 14:20:00",12.22,"2022-10-08 05:50:00",81.9,"2022-10-08 21:50:00",31.62,"2022-10-08 15:20:00"
"2022-10-10 00:00:00",1029,12.75,12.52,"2022-10-09 06:00:00",39.62,"2022-10-09 12:20:00",25.42,"2022-10-09 13:50:00",11.55,"2022-10-09 04:50:00",81,"2022-10-09 04:50:00",31.83,"2022-10-09 14:30:00"
"2022-10-11 00:00:00",1030,12.73,10.62,"2022-10-10 06:00:00",40.17,"2022-10-10 12:40:00",26.11,"2022-10-10 13:40:00",10.46,"2022-10-10 04:30:00",82.4,"2022-10-10 02:00:00",25.45,"2022-10-10 13:40:00"
"2022-10-12 00:00:00",1031,12.73,11.16,"2022-10-11 05:20:00",35.77,"2022-10-11 09:20:00",24.46,"2022-10-11 09:10:00",10.8,"2022-10-11 05:00:00",75.59,"2022-10-11 05:00:00",33.05,"2022-10-11 09:10:00"
"2022-10-13 00:00:00",1032,12.75,9.75,"2022-10-12 06:00:00",37.01,"2022-10-12 14:00:00",25.61,"2022-10-12 11:40:00",10.85,"2022-10-12 03:50:00",76.58,"2022-10-12 03:50:00",22.44,"2022-10-12 14:30:00"
"2022-10-14 00:00:00",1033,12.74,9.02,"2022-10-13 06:10:00",38.81,"2022-10-13 14:30:00",26.49,"2022-10-13 12:20:00",10.16,"2022-10-13 03:50:00",70.62,"2022-10-13 01:00:00",17.33,"2022-10-13 14:10:00"
"2022-10-15 00:00:00",1034,12.72,9.37,"2022-10-14 06:00:00",36.38,"2022-10-14 11:40:00",26.57,"2022-10-14 11:30:00",10.67,"2022-10-14 02:30:00",63.03,"2022-10-14 02:30:00",23.45,"2022-10-14 13:20:00"
"2022-10-16 00:00:00",1035,12.73,11,"2022-10-16 00:00:00",34.16,"2022-10-15 13:10:00",21.52,"2022-10-15 12:40:00",9.94,"2022-10-15 22:40:00",97.6,"2022-10-15 17:30:00",43.71,"2022-10-15 13:00:00"
"2022-10-17 00:00:00",1036,12.73,10.13,"2022-10-16 06:10:00",33.76,"2022-10-16 14:30:00",19.99,"2022-10-16 15:00:00",9.52,"2022-10-16 05:20:00",95.6,"2022-10-16 20:10:00",51.93,"2022-10-16 14:50:00"
"2022-10-18 00:00:00",1037,12.75,9.09,"2022-10-17 06:20:00",34.91,"2022-10-17 14:40:00",22.19,"2022-10-17 13:50:00",9.16,"2022-10-17 03:20:00",87.7,"2022-10-17 03:20:00",35.87,"2022-10-17 14:20:00"
"2022-10-19 00:00:00",1038,12.72,8.99,"2022-10-18 06:20:00",33.74,"2022-10-18 13:20:00",22.77,"2022-10-18 12:40:00",8.87,"2022-10-18 06:00:00",84.3,"2022-10-18 06:00:00",31.86,"2022-10-18 14:50:00"
"2022-10-20 00:00:00",1039,12.74,10.35,"2022-10-19 04:40:00",34.87,"2022-10-19 15:00:00",24.02,"2022-10-19 13:20:00",8.97,"2022-10-20 00:00:00",72.59,"2022-10-20 00:00:00",29.14,"2022-10-19 14:30:00"
"2022-10-21 00:00:00",1040,12.72,7.485,"2022-10-20 06:10:00",37.35,"2022-10-20 12:20:00",25.71,"2022-10-20 11:20:00",8.75,"2022-10-20 03:20:00",73.04,"2022-10-20 03:20:00",22.84,"2022-10-20 11:20:00"
"2022-10-22 00:00:00",1041,12.74,9.87,"2022-10-21 06:10:00",37.58,"2022-10-21 11:00:00",25.66,"2022-10-21 12:10:00",10.77,"2022-10-21 05:20:00",64.78,"2022-10-21 21:10:00",20.2,"2022-10-21 12:40:00"
"2022-10-23 00:00:00",1042,12.71,9.99,"2022-10-23 00:00:00",25.13,"2022-10-22 12:20:00",19.05,"2022-10-22 08:30:00",8.75,"2022-10-22 22:10:00",97,"2022-10-22 23:20:00",32.61,"2022-10-22 08:30:00"
"2022-10-24 00:00:00",1043,12.81,6.371,"2022-10-23 06:20:00",30.33,"2022-10-23 15:00:00",18.02,"2022-10-23 15:00:00",6.358,"2022-10-23 05:30:00",89.6,"2022-10-23 00:10:00",21.82,"2022-10-23 23:30:00"
"2022-10-25 00:00:00",1044,12.8,3.479,"2022-10-25 00:00:00",30.77,"2022-10-24 12:00:00",17.7,"2022-10-24 11:50:00",0.254,"2022-10-24 23:00:00",51.42,"2022-10-24 22:00:00",9.48,"2022-10-24 13:50:00"
"2022-10-26 00:00:00",1045,12.8,0.314,"2022-10-25 06:10:00",32.18,"2022-10-25 12:50:00",19.46,"2022-10-25 12:10:00",-0.535,"2022-10-25 05:40:00",60.24,"2022-10-25 05:20:00",12.27,"2022-10-25 11:50:00"
"2022-10-27 00:00:00",1046,12.79,10.65,"2022-10-27 00:00:00",33.99,"2022-10-26 14:00:00",20.86,"2022-10-26 14:00:00",10.71,"2022-10-26 21:50:00",69.04,"2022-10-26 20:20:00",19.51,"2022-10-26 14:30:00"
"2022-10-28 00:00:00",1047,12.78,5.42,"2022-10-27 04:30:00",32.29,"2022-10-27 12:40:00",19.25,"2022-10-27 12:30:00",2.996,"2022-10-27 21:40:00",54.4,"2022-10-27 04:10:00",16.54,"2022-10-27 11:10:00"
"2022-10-29 00:00:00",1048,12.77,1.67,"2022-10-28 06:00:00",32.09,"2022-10-28 14:10:00",19.41,"2022-10-28 12:20:00",0.738,"2022-10-28 02:10:00",59.1,"2022-10-28 02:10:00",11.7,"2022-10-28 11:00:00"
"2022-10-30 00:00:00",1049,12.74,0.778,"2022-10-29 06:10:00",34.33,"2022-10-29 12:40:00",22.53,"2022-10-29 12:30:00",0.839,"2022-10-29 04:00:00",53.7,"2022-10-29 04:00:00",10.01,"2022-10-29 12:20:00"
"2022-10-31 00:00:00",1050,12.75,3.945,"2022-10-30 03:50:00",35.76,"2022-10-30 13:50:00",24.72,"2022-10-30 13:00:00",4.003,"2022-10-30 02:00:00",37.71,"2022-10-30 02:00:00",7.594,"2022-10-30 13:20:00"
"2022-11-01 00:00:00",1051,12.73,3.832,"2022-10-31 06:20:00",35.98,"2022-10-31 12:20:00",23.52,"2022-10-31 12:10:00",4.404,"2022-10-31 05:40:00",37.22,"2022-10-31 05:40:00",10.54,"2022-10-31 10:30:00"
"2022-11-02 00:00:00",1052,12.78,7.304,"2022-11-01 06:10:00",29.3,"2022-11-01 14:00:00",20.28,"2022-11-01 12:10:00",6.6,"2022-11-01 23:50:00",86.6,"2022-11-01 20:50:00",14.19,"2022-11-01 09:50:00"
"2022-11-03 00:00:00",1053,12.8,5.722,"2022-11-03 00:00:00",19.89,"2022-11-02 13:20:00",12.79,"2022-11-02 12:10:00",4.547,"2022-11-03 00:00:00",96.4,"2022-11-02 06:10:00",22.74,"2022-11-02 12:30:00"
"2022-11-04 00:00:00",1054,12.88,2.69,"2022-11-03 06:20:00",20.22,"2022-11-03 15:30:00",10.21,"2022-11-03 14:50:00",0.093,"2022-11-03 19:40:00",84.3,"2022-11-03 01:00:00",28.37,"2022-11-03 14:50:00"
"2022-11-05 00:00:00",1055,12.91,-1.612,"2022-11-04 06:20:00",27.95,"2022-11-04 12:50:00",16.17,"2022-11-04 12:10:00",-2.389,"2022-11-04 06:10:00",57.09,"2022-11-04 06:10:00",15.03,"2022-11-04 09:30:00"
"2022-11-06 00:00:00",1056,12.85,2.045,"2022-11-05 05:10:00",29.15,"2022-11-05 11:30:00",20.86,"2022-11-05 12:00:00",2.212,"2022-11-05 01:20:00",61.79,"2022-11-05 04:30:00",18.51,"2022-11-05 12:40:00"
"2022-11-07 00:00:00",1057,12.84,8.28,"2022-11-06 04:10:00",33.82,"2022-11-06 11:40:00",21.16,"2022-11-06 09:50:00",7.692,"2022-11-06 06:30:00",74.21,"2022-11-06 23:30:00",20.98,"2022-11-06 09:50:00"
"2022-11-08 00:00:00",1058,12.82,8.95,"2022-11-08 00:00:00",20.94,"2022-11-07 12:20:00",14.95,"2022-11-07 11:50:00",7.895,"2022-11-07 23:30:00",96.5,"2022-11-07 22:30:00",54.27,"2022-11-07 12:10:00"
"2022-11-09 00:00:00",1059,12.85,5.375,"2022-11-09 00:00:00",19.78,"2022-11-08 10:10:00",13.12,"2022-11-08 10:40:00",4.628,"2022-11-09 00:00:00",96.4,"2022-11-08 13:30:00",63.17,"2022-11-08 08:20:00"
"2022-11-10 00:00:00",1060,12.88,0.519,"2022-11-10 00:00:00",19.04,"2022-11-09 15:50:00",9.53,"2022-11-09 15:30:00",-0.855,"2022-11-10 00:00:00",94.5,"2022-11-09 06:50:00",39.98,"2022-11-09 15:30:00"
"2022-11-11 00:00:00",1061,12.93,-0.722,"2022-11-10 03:00:00",26.66,"2022-11-10 13:50:00",14.58,"2022-11-10 13:30:00",-0.755,"2022-11-10 01:00:00",84.7,"2022-11-10 00:30:00",24.97,"2022-11-10 14:20:00"
"2022-11-12 00:00:00",1062,12.89,-0.591,"2022-11-12 00:00:00",26.61,"2022-11-11 12:20:00",14.69,"2022-11-11 12:00:00",-3.114,"2022-11-12 00:00:00",74.97,"2022-11-12 00:00:00",14.13,"2022-11-11 13:30:00"
"2022-11-13 00:00:00",1063,12.88,-3.924,"2022-11-12 06:30:00",27.79,"2022-11-12 13:30:00",16.96,"2022-11-12 13:10:00",-3.941,"2022-11-12 04:50:00",75.9,"2022-11-12 02:30:00",17.78,"2022-11-12 13:10:00"
"2022-11-14 00:00:00",1064,12.9,2.227,"2022-11-14 00:00:00",26.13,"2022-11-13 15:00:00",13.61,"2022-11-13 15:00:00",-0.194,"2022-11-13 22:40:00",60.6,"2022-11-13 22:40:00",24.1,"2022-11-13 15:00:00"
"2022-11-15 00:00:00",1065,12.87,-1.05,"2022-11-14 06:20:00",27.25,"2022-11-14 14:00:00",14.68,"2022-11-14 11:00:00",-1.882,"2022-11-14 21:50:00",72.92,"2022-11-14 21:50:00",19.07,"2022-11-14 10:40:00"
"2022-11-16 00:00:00",1066,12.85,-3.298,"2022-11-15 06:30:00",26.2,"2022-11-15 13:20:00",13.15,"2022-11-15 13:20:00",-3.537,"2022-11-15 05:30:00",77.88,"2022-11-15 03:50:00",21.95,"2022-11-15 13:00:00"
"2022-11-17 00:00:00",1067,12.87,1.439,"2022-11-16 07:00:00",25.39,"2022-11-16 12:40:00",13.82,"2022-11-16 12:30:00",0.939,"2022-11-16 18:30:00",33.17,"2022-11-16 18:30:00",7.953,"2022-11-16 11:10:00"
"2022-11-18 00:00:00",1068,12.89,-2.501,"2022-11-17 07:00:00",28.63,"2022-11-17 13:10:00",15.59,"2022-11-17 13:00:00",-2.329,"2022-11-17 03:00:00",51.15,"2022-11-17 22:10:00",10.54,"2022-11-17 09:50:00"
"2022-11-19 00:00:00",1069,12.88,-3.589,"2022-11-18 06:30:00",28.56,"2022-11-18 14:00:00",15.85,"2022-11-18 10:50:00",-3.619,"2022-11-18 05:50:00",57.4,"2022-11-18 05:20:00",11.89,"2022-11-18 12:50:00"
"2022-11-20 00:00:00",1070,12.86,1.624,"2022-11-20 00:00:00",27.81,"2022-11-19 12:40:00",15.36,"2022-11-19 12:40:00",-1.422,"2022-11-20 00:00:00",37,"2022-11-19 23:40:00",13.3,"2022-11-19 12:40:00"
"2022-11-21 00:00:00",1071,12.85,-3.026,"2022-11-20 06:30:00",29.61,"2022-11-20 13:20:00",16.51,"2022-11-20 12:00:00",-3.759,"2022-11-20 22:20:00",55.6,"2022-11-20 22:20:00",13.16,"2022-11-20 11:30:00"
"2022-11-22 00:00:00",1072,12.83,-5.725,"2022-11-21 06:30:00",29.62,"2022-11-21 12:30:00",16.94,"2022-11-21 12:20:00",-5.152,"2022-11-21 04:20:00",51.62,"2022-11-21 00:50:00",9.59,"2022-11-21 08:50:00"
"2022-11-23 00:00:00",1073,12.87,-4.518,"2022-11-22 06:40:00",29.57,"2022-11-22 13:00:00",16.31,"2022-11-22 11:10:00",-4.447,"2022-11-22 05:30:00",56.16,"2022-11-22 02:00:00",8.7,"2022-11-22 14:10:00"
"2022-11-24 00:00:00",1074,12.85,-3.265,"2022-11-23 03:20:00",30.98,"2022-11-23 13:10:00",21.28,"2022-11-23 11:40:00",-1.037,"2022-11-23 01:00:00",35.91,"2022-11-23 18:00:00",5.757,"2022-11-23 08:30:00"
"2022-11-25 00:00:00",1075,12.82,2.197,"2022-11-25 00:00:00",24.54,"2022-11-24 14:30:00",14.32,"2022-11-24 13:30:00",-0.01,"2022-11-24 22:40:00",36.57,"2022-11-24 22:40:00",12.01,"2022-11-24 13:10:00"
"2022-11-26 00:00:00",1076,12.85,-1.314,"2022-11-25 04:00:00",29.32,"2022-11-25 13:20:00",16.54,"2022-11-25 13:10:00",-2.854,"2022-11-25 01:20:00",48.5,"2022-11-25 21:50:00",10.92,"2022-11-25 14:20:00"
"2022-11-27 00:00:00",1077,12.82,-2.309,"2022-11-26 04:40:00",27.55,"2022-11-26 12:50:00",18.67,"2022-11-26 12:20:00",-2.065,"2022-11-26 03:30:00",44.85,"2022-11-26 01:20:00",10.39,"2022-11-26 11:10:00"
"2022-11-28 00:00:00",1078,12.86,0.99,"2022-11-27 07:00:00",29,"2022-11-27 13:40:00",15.57,"2022-11-27 11:30:00",1.222,"2022-11-27 07:00:00",56.53,"2022-11-27 07:00:00",21.8,"2022-11-28 00:00:00"
"2022-11-29 00:00:00",1079,12.82,4.976,"2022-11-29 00:00:00",18.01,"2022-11-28 10:30:00",13.54,"2022-11-28 10:20:00",4.832,"2022-11-28 22:50:00",83.4,"2022-11-28 22:20:00",21.14,"2022-11-28 05:00:00"
"2022-11-30 00:00:00",1080,12.9,1.017,"2022-11-30 00:00:00",26.52,"2022-11-29 14:00:00",12.92,"2022-11-29 13:20:00",-1.745,"2022-11-30 00:00:00",79.26,"2022-11-29 03:40:00",28.72,"2022-11-29 14:00:00"
"2022-12-01 00:00:00",1081,12.85,-2.712,"2022-11-30 06:20:00",26.24,"2022-11-30 14:20:00",12.39,"2022-11-30 12:30:00",-2.793,"2022-11-30 04:30:00",83.9,"2022-11-30 06:00:00",36.9,"2022-11-30 12:30:00"
"2022-12-02 00:00:00",1082,12.87,2.242,"2022-12-01 07:00:00",17.13,"2022-12-01 12:20:00",10.9,"2022-12-01 12:00:00",1.766,"2022-12-01 06:10:00",84.8,"2022-12-01 23:30:00",35.24,"2022-12-01 02:20:00"
"2022-12-03 00:00:00",1083,12.92,2.21,"2022-12-03 00:00:00",14.78,"2022-12-02 11:10:00",12.17,"2022-12-02 10:40:00",1.506,"2022-12-02 22:10:00",90.7,"2022-12-02 23:00:00",54.88,"2022-12-02 12:10:00"
"2022-12-04 00:00:00",1084,12.89,0.899,"2022-12-03 06:50:00",23.13,"2022-12-03 14:30:00",14,"2022-12-03 14:20:00",-0.836,"2022-12-03 21:20:00",96.2,"2022-12-03 22:10:00",45.67,"2022-12-03 13:40:00"
"2022-12-05 00:00:00",1085,12.88,1.39,"2022-12-04 00:50:00",26.17,"2022-12-04 12:40:00",17.65,"2022-12-04 12:30:00",2.758,"2022-12-04 00:10:00",83.8,"2022-12-04 22:10:00",19.31,"2022-12-04 08:40:00"
"2022-12-06 00:00:00",1086,12.84,3.49,"2022-12-06 00:00:00",17.44,"2022-12-05 14:00:00",10.47,"2022-12-05 11:50:00",3.217,"2022-12-06 00:00:00",81.5,"2022-12-05 18:30:00",44.99,"2022-12-05 11:50:00"
