"TOA5","Pinyon1","CR1000X","12170","CR1000X.Std.03.02","CPU:PinyonSensorsDec11.CR1X","6924","Table2"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Min","PTemp_C_TMn","PTemp_C_Max","PTemp_C_TMx","AirTC_Max","AirTC_TMx","AirTC_Min","AirTC_TMn","RH_Max","RH_TMx","RH_Min","RH_TMn","Rain_mm_Tot"
"TS","RN","Volts","Deg C","","Deg C","","Deg C","","Deg C","","%","","%","","mm"
"","","Min","Min","TMn","Max","TMx","Max","TMx","Min","TMn","Max","TMx","Min","TMn","Tot"
"2022-11-22 00:00:00",1075,12.8,-6.253,"2022-11-21 06:10:00",23.21,"2022-11-21 13:10:00",14.72,"2022-11-21 12:20:00",0.821,"2022-11-21 03:00:00",0.701,"2022-11-21 12:40:00",0.516,"2022-11-21 02:50:00",0
"2022-11-23 00:00:00",1076,12.82,-5.221,"2022-11-22 06:40:00",23.54,"2022-11-22 15:20:00",14.76,"2022-11-22 13:00:00",-0.881,"2022-11-22 05:40:00",0.759,"2022-11-22 16:00:00",0.514,"2022-11-22 05:30:00",0
"2022-11-24 00:00:00",1077,12.81,-3.861,"2022-11-23 03:20:00",25.18,"2022-11-23 15:10:00",18.7,"2022-11-23 11:40:00",2.999,"2022-11-23 01:00:00",0.802,"2022-11-23 13:00:00",0.527,"2022-11-23 01:20:00",0
"2022-11-25 00:00:00",1078,12.83,1.507,"2022-11-25 00:00:00",19.7,"2022-11-24 15:00:00",12.96,"2022-11-24 14:10:00",3.103,"2022-11-24 22:40:00",0.767,"2022-11-24 10:00:00",0.53,"2022-11-24 22:50:00",0
"2022-11-26 00:00:00",1079,12.83,-1.848,"2022-11-25 03:50:00",24.77,"2022-11-25 15:30:00",15.13,"2022-11-25 14:30:00",1.322,"2022-11-25 00:50:00",0.707,"2022-11-25 12:50:00",0.521,"2022-11-25 00:50:00",0
"2022-11-27 00:00:00",1080,12.8,-2.908,"2022-11-26 03:40:00",21.81,"2022-11-26 14:40:00",18.45,"2022-11-26 11:50:00",1.554,"2022-11-26 03:00:00",0.732,"2022-11-26 11:20:00",0.52,"2022-11-26 03:20:00",0
"2022-11-28 00:00:00",1081,12.84,0.686,"2022-11-27 07:00:00",23.23,"2022-11-27 14:50:00",14.33,"2022-11-27 09:50:00",4.135,"2022-11-27 06:20:00",0.746,"2022-11-27 13:40:00",0.53,"2022-11-27 04:20:00",0
"2022-11-29 00:00:00",1082,12.84,5.015,"2022-11-29 00:00:00",15.07,"2022-11-28 10:40:00",13.4,"2022-11-28 10:20:00",4.767,"2022-11-28 22:50:00",0.728,"2022-11-28 12:50:00",0.532,"2022-11-28 23:30:00",0
"2022-11-30 00:00:00",1083,12.87,0.161,"2022-11-30 00:00:00",21.04,"2022-11-29 15:10:00",11.53,"2022-11-29 14:10:00",0.656,"2022-11-30 00:00:00",0.709,"2022-11-29 22:20:00",0.519,"2022-11-29 23:50:00",0
"2022-12-01 00:00:00",1084,12.82,-3.134,"2022-11-30 06:10:00",20.46,"2022-11-30 14:50:00",10.91,"2022-11-30 14:00:00",-0.077,"2022-11-30 03:30:00",0.688,"2022-11-30 17:30:00",0.517,"2022-11-30 04:30:00",0
"2022-12-02 00:00:00",1085,12.83,2.068,"2022-12-01 07:00:00",13.31,"2022-12-01 13:10:00",10.85,"2022-12-01 12:20:00",1.754,"2022-12-01 06:30:00",0.723,"2022-12-01 13:30:00",0.519,"2022-12-01 06:20:00",0
"2022-12-03 00:00:00",1086,12.87,1.833,"2022-12-03 00:00:00",14.26,"2022-12-02 11:10:00",11.93,"2022-12-02 10:40:00",2.752,"2022-12-02 22:10:00",0.708,"2022-12-02 06:10:00",0.523,"2022-12-02 22:10:00",0
"2022-12-04 00:00:00",1087,12.85,0.604,"2022-12-03 06:50:00",19.71,"2022-12-03 14:30:00",12.69,"2022-12-03 14:30:00",1.417,"2022-12-03 21:10:00",0.751,"2022-12-03 09:40:00",0.52,"2022-12-03 21:40:00",0
"2022-12-05 00:00:00",1088,12.84,0.893,"2022-12-04 00:20:00",20.49,"2022-12-04 15:00:00",17.11,"2022-12-04 12:40:00",4.773,"2022-12-04 00:50:00",0.795,"2022-12-04 14:20:00",0.53,"2022-12-04 00:50:00",0
"2022-12-06 00:00:00",1089,12.84,3.259,"2022-12-06 00:00:00",14.49,"2022-12-05 14:00:00",10.29,"2022-12-05 13:30:00",3.271,"2022-12-05 23:50:00",0.718,"2022-12-05 17:50:00",0.525,"2022-12-05 23:30:00",0
"2022-12-07 00:00:00",1090,12.84,1.694,"2022-12-06 06:50:00",13.73,"2022-12-06 13:20:00",10.13,"2022-12-06 12:10:00",2.383,"2022-12-06 22:20:00",0.718,"2022-12-06 08:20:00",0.522,"2022-12-06 22:20:00",0
"2022-12-08 00:00:00",1091,12.86,-3.643,"2022-12-08 00:00:00",14.69,"2022-12-07 15:30:00",9.82,"2022-12-07 11:50:00",-2.739,"2022-12-07 23:20:00",0.68,"2022-12-07 00:50:00",0.51,"2022-12-07 22:30:00",0
"2022-12-09 00:00:00",1092,12.83,-6.814,"2022-12-08 07:00:00",17.81,"2022-12-08 15:10:00",9.2,"2022-12-08 12:30:00",-3.616,"2022-12-08 06:10:00",0.674,"2022-12-08 14:20:00",0.507,"2022-12-08 06:10:00",0
"2022-12-10 00:00:00",1093,12.82,-6.083,"2022-12-09 06:30:00",19.52,"2022-12-09 15:20:00",11.82,"2022-12-09 09:20:00",-1.841,"2022-12-09 03:00:00",0.691,"2022-12-09 12:50:00",0.509,"2022-12-09 03:00:00",0
"2022-12-11 00:00:00",1094,12.82,-1.823,"2022-12-10 00:10:00",16.76,"2022-12-10 14:10:00",13.65,"2022-12-10 12:30:00",3.525,"2022-12-10 02:50:00",0.736,"2022-12-10 14:10:00",0.525,"2022-12-10 02:50:00",0
"2022-12-12 00:00:00",1095,12.83,-0.665,"2022-12-12 00:00:00",11.73,"2022-12-11 11:10:00",9.65,"2022-12-11 11:00:00",-0.248,"2022-12-11 23:40:00",0.725,"2022-12-11 13:40:00",0.514,"2022-12-11 23:40:00",0
"2022-12-13 00:00:00",1096,12.83,-3.027,"2022-12-12 20:10:00",6.79,"2022-12-12 11:50:00",3.716,"2022-12-12 11:40:00",-3.244,"2022-12-12 19:40:00",0.654,"2022-12-12 04:50:00",0.508,"2022-12-12 19:30:00",0
"2022-12-14 00:00:00",1097,12.88,-4.015,"2022-12-13 07:10:00",16.4,"2022-12-13 15:30:00",6.409,"2022-12-13 14:50:00",-3.671,"2022-12-14 00:00:00",0.649,"2022-12-13 15:20:00",0.509,"2022-12-13 21:10:00",0
"2022-12-15 00:00:00",1098,12.83,-6.977,"2022-12-14 07:00:00",17.97,"2022-12-14 15:20:00",8.48,"2022-12-14 15:20:00",-3.411,"2022-12-14 06:50:00",0.701,"2022-12-14 19:50:00",0.507,"2022-12-14 01:30:00",0
"2022-12-16 00:00:00",1099,12.82,-5.055,"2022-12-15 06:50:00",19.64,"2022-12-15 13:50:00",11.5,"2022-12-15 13:40:00",-1.723,"2022-12-15 04:20:00",0.737,"2022-12-15 15:00:00",0.511,"2022-12-15 02:50:00",0
"2022-12-17 00:00:00",1100,12.8,-4.026,"2022-12-17 00:00:00",17.05,"2022-12-16 14:20:00",8.92,"2022-12-16 12:20:00",-1.08,"2022-12-16 19:00:00",0.741,"2022-12-16 15:50:00",0.513,"2022-12-16 18:10:00",0
"2022-12-18 00:00:00",1101,12.82,-6.602,"2022-12-17 04:10:00",15.77,"2022-12-17 13:20:00",8.21,"2022-12-17 13:00:00",-2.469,"2022-12-17 02:40:00",0.695,"2022-12-17 02:00:00",0.511,"2022-12-17 02:30:00",0
"2022-12-19 00:00:00",1102,12.84,-2.941,"2022-12-18 23:00:00",19.28,"2022-12-18 14:40:00",12.3,"2022-12-18 13:20:00",-1.533,"2022-12-18 22:40:00",0.68,"2022-12-18 13:00:00",0.511,"2022-12-18 22:40:00",0
"2022-12-20 00:00:00",1103,12.8,-7.41,"2022-12-19 07:00:00",18.43,"2022-12-19 15:30:00",10.59,"2022-12-19 11:30:00",-3.35,"2022-12-19 04:50:00",0.702,"2022-12-19 09:00:00",0.507,"2022-12-19 04:50:00",0
"2022-12-21 00:00:00",1104,12.8,-5.078,"2022-12-20 03:30:00",20.62,"2022-12-20 14:50:00",13.69,"2022-12-20 10:10:00",-1.056,"2022-12-20 01:40:00",0.762,"2022-12-20 10:40:00",0.513,"2022-12-20 03:10:00",0
"2022-12-22 00:00:00",1105,12.81,-1.783,"2022-12-21 01:00:00",23.67,"2022-12-21 14:50:00",15.86,"2022-12-21 13:30:00",2.303,"2022-12-21 00:10:00",0.79,"2022-12-21 11:40:00",0.52,"2022-12-21 00:10:00",0
"2022-12-23 00:00:00",1106,12.78,-2.767,"2022-12-22 07:00:00",23.24,"2022-12-22 15:30:00",16.19,"2022-12-22 10:30:00",2.212,"2022-12-22 05:30:00",0.755,"2022-12-22 10:00:00",0.524,"2022-12-22 05:00:00",0
"2022-12-24 00:00:00",1107,12.79,-0.977,"2022-12-23 06:00:00",22.19,"2022-12-23 15:10:00",14.71,"2022-12-23 13:00:00",2.964,"2022-12-23 03:10:00",0.701,"2022-12-23 14:10:00",0.525,"2022-12-23 01:40:00",0
"2022-12-25 00:00:00",1108,12.79,-1.326,"2022-12-24 04:40:00",25.39,"2022-12-24 14:40:00",18.76,"2022-12-24 12:40:00",3.893,"2022-12-24 04:00:00",0.795,"2022-12-24 12:40:00",0.528,"2022-12-24 04:00:00",0
"2022-12-26 00:00:00",1109,12.78,1.718,"2022-12-25 06:50:00",27.1,"2022-12-25 14:10:00",20.53,"2022-12-25 12:20:00",6.699,"2022-12-25 06:30:00",0.82,"2022-12-25 11:30:00",0.543,"2022-12-25 07:10:00",0
"2022-12-27 00:00:00",1110,12.78,3.133,"2022-12-26 07:00:00",25.36,"2022-12-26 12:20:00",20.04,"2022-12-26 11:20:00",7.593,"2022-12-26 06:50:00",0.817,"2022-12-26 12:40:00",0.555,"2022-12-26 06:10:00",0
"2022-12-28 00:00:00",1111,12.81,7.967,"2022-12-27 00:50:00",18.39,"2022-12-27 14:00:00",17.16,"2022-12-27 11:20:00",5.664,"2022-12-27 20:30:00",0.773,"2022-12-27 08:20:00",0.538,"2022-12-27 20:00:00",0
"2022-12-29 00:00:00",1112,12.82,4.612,"2022-12-28 23:30:00",16.44,"2022-12-28 14:10:00",12.99,"2022-12-28 13:00:00",4.192,"2022-12-28 22:10:00",0.714,"2022-12-28 17:30:00",0.534,"2022-12-28 23:20:00",0
"2022-12-30 00:00:00",1113,12.83,4.999,"2022-12-29 00:10:00",12.71,"2022-12-29 13:40:00",10.02,"2022-12-29 11:20:00",5.552,"2022-12-29 23:10:00",0.752,"2022-12-29 12:50:00",0.534,"2022-12-30 00:00:00",0
"2022-12-31 00:00:00",1114,12.84,2.392,"2022-12-30 06:30:00",17.93,"2022-12-30 13:00:00",13.07,"2022-12-30 12:30:00",2.623,"2022-12-30 06:10:00",0.692,"2022-12-30 23:50:00",0.524,"2022-12-30 05:40:00",0
"2023-01-01 00:00:00",1115,12.82,6.009,"2022-12-31 05:30:00",15.25,"2022-12-31 12:10:00",12.44,"2022-12-31 10:00:00",6.717,"2022-12-31 04:00:00",0.754,"2022-12-31 09:40:00",0.538,"2022-12-31 04:10:00",0
"2023-01-02 00:00:00",1116,12.82,1.734,"2023-01-02 00:00:00",9.87,"2023-01-01 12:50:00",8.59,"2023-01-01 00:10:00",1.857,"2023-01-01 18:00:00",0.712,"2023-01-01 04:00:00",0.52,"2023-01-01 22:00:00",0
"2023-01-03 00:00:00",1117,12.8,-0.439,"2023-01-02 07:30:00",10.07,"2023-01-02 13:20:00",6.848,"2023-01-02 12:50:00",0.752,"2023-01-02 07:20:00",0.681,"2023-01-02 14:40:00",0.516,"2023-01-02 04:50:00",0
"2023-01-04 00:00:00",1118,12.85,2.564,"2023-01-03 04:10:00",12.08,"2023-01-03 12:50:00",9.48,"2023-01-03 12:40:00",2.529,"2023-01-03 00:40:00",0.725,"2023-01-03 20:20:00",0.521,"2023-01-03 00:30:00",0
"2023-01-05 00:00:00",1119,12.82,5.074,"2023-01-05 00:00:00",17.17,"2023-01-04 14:40:00",10.4,"2023-01-04 14:30:00",4.965,"2023-01-04 06:40:00",0.711,"2023-01-04 11:30:00",0.532,"2023-01-04 06:20:00",0
"2023-01-06 00:00:00",1120,12.81,4.073,"2023-01-05 22:50:00",13.21,"2023-01-05 11:40:00",10.69,"2023-01-05 11:30:00",4.476,"2023-01-05 20:50:00",0.691,"2023-01-05 16:40:00",0.527,"2023-01-05 19:20:00",0
"2023-01-07 00:00:00",1121,12.83,-1.623,"2023-01-06 07:30:00",19.94,"2023-01-06 15:40:00",11.58,"2023-01-06 15:10:00",0.303,"2023-01-06 21:20:00",0.722,"2023-01-06 15:10:00",0.516,"2023-01-06 22:30:00",0
"2023-01-08 00:00:00",1122,12.79,-4.047,"2023-01-07 06:00:00",20.14,"2023-01-07 15:30:00",11.36,"2023-01-07 13:30:00",-1.248,"2023-01-07 04:20:00",0.726,"2023-01-07 11:40:00",0.515,"2023-01-07 05:00:00",0
"2023-01-09 00:00:00",1123,12.8,3.057,"2023-01-08 07:20:00",19.05,"2023-01-08 12:40:00",15.41,"2023-01-08 12:40:00",4.405,"2023-01-08 07:10:00",0.766,"2023-01-08 12:20:00",0.529,"2023-01-08 07:10:00",0
"2023-01-10 00:00:00",1124,12.81,6.295,"2023-01-09 00:10:00",14.74,"2023-01-09 14:10:00",13.17,"2023-01-09 14:00:00",7.057,"2023-01-09 22:10:00",0.723,"2023-01-09 02:20:00",0.541,"2023-01-09 22:00:00",0
"2023-01-11 00:00:00",1125,12.83,3.599,"2023-01-10 21:50:00",14.39,"2023-01-10 12:10:00",11.92,"2023-01-10 11:40:00",3.803,"2023-01-10 16:00:00",0.703,"2023-01-10 23:20:00",0.528,"2023-01-10 22:50:00",0
"2023-01-12 00:00:00",1126,12.81,-0.085,"2023-01-11 07:20:00",19.76,"2023-01-11 15:00:00",10.93,"2023-01-11 12:00:00",1.713,"2023-01-11 07:10:00",0.713,"2023-01-11 12:50:00",0.52,"2023-01-11 07:00:00",0
"2023-01-13 00:00:00",1127,12.79,-0.747,"2023-01-12 07:20:00",19.15,"2023-01-12 13:50:00",11.94,"2023-01-12 13:20:00",1.952,"2023-01-12 06:50:00",0.718,"2023-01-12 15:40:00",0.518,"2023-01-12 06:50:00",0
"2023-01-14 00:00:00",1128,12.8,-0.8,"2023-01-13 06:20:00",19.83,"2023-01-13 12:40:00",15.92,"2023-01-13 13:00:00",2.965,"2023-01-13 03:10:00",0.713,"2023-01-13 13:00:00",0.526,"2023-01-13 02:20:00",0
"2023-01-15 00:00:00",1129,12.81,5.419,"2023-01-14 00:10:00",13.62,"2023-01-14 12:20:00",11.4,"2023-01-14 11:30:00",5.402,"2023-01-14 14:30:00",0.735,"2023-01-14 03:50:00",0.534,"2023-01-14 14:30:00",0
"2023-01-16 00:00:00",1130,12.81,2.809,"2023-01-15 23:20:00",7.287,"2023-01-15 00:40:00",7.574,"2023-01-15 00:30:00",1.573,"2023-01-15 22:30:00",0.659,"2023-01-15 21:00:00",0.519,"2023-01-15 22:20:00",0
"2023-01-17 00:00:00",1131,12.8,1.162,"2023-01-17 00:00:00",11.12,"2023-01-16 11:10:00",9.54,"2023-01-16 10:30:00",0.282,"2023-01-17 00:00:00",0.736,"2023-01-16 09:10:00",0.517,"2023-01-16 23:30:00",0
"2023-01-18 00:00:00",1132,12.84,-1.405,"2023-01-18 00:00:00",10.76,"2023-01-17 16:10:00",5.725,"2023-01-17 14:50:00",-0.365,"2023-01-17 04:50:00",0.682,"2023-01-17 20:00:00",0.513,"2023-01-17 04:40:00",0
"2023-01-19 00:00:00",1133,12.86,-5.27,"2023-01-18 07:10:00",16.17,"2023-01-18 14:20:00",7.514,"2023-01-18 14:10:00",-2.689,"2023-01-18 06:40:00",0.685,"2023-01-18 23:50:00",0.505,"2023-01-18 06:00:00",0
"2023-01-20 00:00:00",1134,12.82,-4.538,"2023-01-19 05:30:00",11.49,"2023-01-19 14:10:00",8.52,"2023-01-19 11:30:00",-1.31,"2023-01-19 04:30:00",0.677,"2023-01-19 21:40:00",0.512,"2023-01-19 04:40:00",0
"2023-01-21 00:00:00",1135,12.85,-3.031,"2023-01-20 07:10:00",16.37,"2023-01-20 15:10:00",6.876,"2023-01-20 14:50:00",-1.726,"2023-01-20 04:50:00",0.715,"2023-01-20 09:10:00",0.51,"2023-01-20 05:20:00",0
"2023-01-22 00:00:00",1136,12.81,-5.113,"2023-01-21 07:00:00",19.07,"2023-01-21 16:10:00",9.63,"2023-01-21 13:00:00",-1.593,"2023-01-21 00:40:00",0.691,"2023-01-21 08:10:00",0.51,"2023-01-21 00:40:00",0
"2023-01-23 00:00:00",1137,12.79,-4.781,"2023-01-22 04:00:00",17.6,"2023-01-22 14:40:00",10.52,"2023-01-22 11:00:00",0.597,"2023-01-23 00:00:00",0.709,"2023-01-22 19:00:00",0.514,"2023-01-22 01:10:00",0
"2023-01-24 00:00:00",1138,12.81,-1.816,"2023-01-23 04:40:00",12.48,"2023-01-23 15:50:00",6.204,"2023-01-23 13:50:00",-1.226,"2023-01-23 03:00:00",0.652,"2023-01-23 22:30:00",0.512,"2023-01-23 02:40:00",0
"2023-01-25 00:00:00",1139,12.84,-3.757,"2023-01-24 07:20:00",20.29,"2023-01-24 16:10:00",11.42,"2023-01-24 13:20:00",-1.666,"2023-01-24 07:10:00",0.745,"2023-01-24 09:50:00",0.512,"2023-01-24 04:40:00",0
"2023-01-26 00:00:00",1140,12.78,-3.926,"2023-01-25 06:50:00",18.71,"2023-01-25 14:40:00",11.97,"2023-01-25 12:10:00",-0.268,"2023-01-25 05:10:00",0.716,"2023-01-25 14:20:00",0.513,"2023-01-25 05:10:00",0
"2023-01-27 00:00:00",1141,12.8,-0.579,"2023-01-27 00:00:00",16.07,"2023-01-26 16:20:00",8.36,"2023-01-26 13:30:00",0.374,"2023-01-26 21:00:00",0.739,"2023-01-26 11:30:00",0.52,"2023-01-26 20:50:00",0
"2023-01-28 00:00:00",1142,12.81,-2.829,"2023-01-27 06:40:00",22.89,"2023-01-27 15:30:00",13.91,"2023-01-27 11:50:00",0.745,"2023-01-27 01:10:00",0.724,"2023-01-27 09:50:00",0.515,"2023-01-27 01:20:00",0
"2023-01-29 00:00:00",1143,12.79,-0.462,"2023-01-28 22:40:00",21.2,"2023-01-28 16:00:00",11.34,"2023-01-28 13:40:00",-0.287,"2023-01-28 22:10:00",0.704,"2023-01-28 20:50:00",0.516,"2023-01-28 22:20:00",0
"2023-01-30 00:00:00",1144,12.77,1.193,"2023-01-29 00:10:00",6.942,"2023-01-29 10:10:00",5.776,"2023-01-29 09:40:00",0.753,"2023-01-29 21:10:00",0.701,"2023-01-29 18:50:00",0.516,"2023-01-29 23:10:00",0
"2023-01-31 00:00:00",1145,12.86,0.189,"2023-01-30 03:30:00",11.78,"2023-01-30 12:50:00",5.406,"2023-01-30 12:20:00",-0.042,"2023-01-30 03:00:00",0.701,"2023-01-30 01:30:00",0.514,"2023-01-30 02:00:00",0
"2023-02-01 00:00:00",1146,12.83,-1.338,"2023-01-31 07:10:00",16.61,"2023-01-31 15:50:00",6.097,"2023-01-31 12:20:00",-0.481,"2023-01-31 07:00:00",0.709,"2023-01-31 15:30:00",0.513,"2023-01-31 04:50:00",0
"2023-02-02 00:00:00",1147,12.82,-2.784,"2023-02-01 06:40:00",20.01,"2023-02-01 16:20:00",10.38,"2023-02-01 15:10:00",0.411,"2023-02-01 02:10:00",0.692,"2023-02-01 14:20:00",0.514,"2023-02-01 04:20:00",0
"2023-02-03 00:00:00",1148,12.79,-4.921,"2023-02-02 07:10:00",20.83,"2023-02-02 15:00:00",12.09,"2023-02-02 12:10:00",-1.328,"2023-02-02 06:10:00",0.746,"2023-02-02 16:50:00",0.512,"2023-02-02 05:50:00",0
"2023-02-04 00:00:00",1149,12.78,-2.096,"2023-02-03 06:20:00",24.32,"2023-02-03 15:20:00",14.48,"2023-02-03 15:10:00",1.402,"2023-02-03 00:10:00",0.7,"2023-02-03 15:10:00",0.517,"2023-02-03 00:10:00",0
"2023-02-05 00:00:00",1150,12.77,-3.433,"2023-02-04 06:50:00",24.88,"2023-02-04 15:50:00",15.7,"2023-02-04 11:40:00",1.23,"2023-02-04 03:10:00",0.709,"2023-02-04 14:20:00",0.517,"2023-02-04 02:00:00",0
"2023-02-06 00:00:00",1151,12.77,3.075,"2023-02-05 23:00:00",15.47,"2023-02-05 15:00:00",12.29,"2023-02-05 13:40:00",2.012,"2023-02-05 22:30:00",0.675,"2023-02-05 10:20:00",0.522,"2023-02-05 22:00:00",0
"2023-02-07 00:00:00",1152,12.82,0.247,"2023-02-06 04:00:00",19.91,"2023-02-06 16:00:00",10.6,"2023-02-06 14:40:00",0.759,"2023-02-06 03:50:00",0.687,"2023-02-06 21:30:00",0.52,"2023-02-06 03:00:00",0
"2023-02-08 00:00:00",1153,12.79,-2.048,"2023-02-07 07:00:00",22.56,"2023-02-07 16:10:00",12.32,"2023-02-07 14:50:00",-1.203,"2023-02-07 04:50:00",0.729,"2023-02-07 12:10:00",0.513,"2023-02-07 06:20:00",0
"2023-02-09 00:00:00",1154,12.76,-2.487,"2023-02-08 06:50:00",25.11,"2023-02-08 15:50:00",14.92,"2023-02-08 15:30:00",0.955,"2023-02-08 05:10:00",0.704,"2023-02-08 18:40:00",0.517,"2023-02-08 06:40:00",0
"2023-02-10 00:00:00",1155,12.75,-0.413,"2023-02-09 02:10:00",23.46,"2023-02-09 15:50:00",14.8,"2023-02-09 12:40:00",2.136,"2023-02-10 00:00:00",0.703,"2023-02-09 13:40:00",0.521,"2023-02-09 20:20:00",0
"2023-02-11 00:00:00",1156,12.75,-4.622,"2023-02-10 06:10:00",22.62,"2023-02-10 15:30:00",12.18,"2023-02-10 14:50:00",-0.531,"2023-02-10 03:10:00",0.763,"2023-02-10 14:40:00",0.511,"2023-02-10 01:10:00",0
"2023-02-12 00:00:00",1157,12.78,1.315,"2023-02-12 00:00:00",17.3,"2023-02-11 14:20:00",13.5,"2023-02-11 10:50:00",1.884,"2023-02-11 22:30:00",0.735,"2023-02-11 10:40:00",0.521,"2023-02-11 22:40:00",0
"2023-02-13 00:00:00",1158,12.8,-2.429,"2023-02-12 07:20:00",16.26,"2023-02-12 14:10:00",9.61,"2023-02-12 13:40:00",-1.664,"2023-02-12 05:50:00",0.725,"2023-02-12 17:20:00",0.509,"2023-02-12 05:40:00",0
"2023-02-14 00:00:00",1159,12.82,2.127,"2023-02-13 05:30:00",19.84,"2023-02-13 13:40:00",11.8,"2023-02-13 13:50:00",1.686,"2023-02-13 01:50:00",0.73,"2023-02-13 16:30:00",0.519,"2023-02-13 02:10:00",0
"2023-02-15 00:00:00",1160,12.79,-3.488,"2023-02-15 00:00:00",8.66,"2023-02-14 13:40:00",5.935,"2023-02-14 11:00:00",-4.182,"2023-02-15 00:00:00",0.708,"2023-02-14 01:10:00",0.505,"2023-02-14 23:50:00",0
"2023-02-16 00:00:00",1161,12.86,-5.855,"2023-02-15 06:10:00",14.5,"2023-02-15 15:40:00",5.471,"2023-02-15 14:50:00",-5.194,"2023-02-15 05:30:00",0.673,"2023-02-15 03:40:00",0.503,"2023-02-15 05:50:00",0
"2023-02-17 00:00:00",1162,12.85,-7.209,"2023-02-16 07:00:00",17.56,"2023-02-16 15:40:00",6.032,"2023-02-16 13:30:00",-4.985,"2023-02-16 05:40:00",0.682,"2023-02-16 10:10:00",0.502,"2023-02-16 05:10:00",0
"2023-02-18 00:00:00",1163,12.83,-4.383,"2023-02-17 06:50:00",16.54,"2023-02-17 14:20:00",7.589,"2023-02-17 13:40:00",-1.375,"2023-02-17 01:00:00",0.693,"2023-02-17 14:20:00",0.505,"2023-02-18 00:00:00",0
"2023-02-19 00:00:00",1164,12.85,-6.034,"2023-02-18 06:40:00",21.91,"2023-02-18 14:40:00",11.37,"2023-02-18 14:00:00",-2.486,"2023-02-18 06:20:00",0.735,"2023-02-18 10:10:00",0.508,"2023-02-18 00:50:00",0
"2023-02-20 00:00:00",1165,12.8,-4.669,"2023-02-19 06:40:00",22.22,"2023-02-19 14:10:00",13.2,"2023-02-19 13:40:00",-0.805,"2023-02-19 06:20:00",0.77,"2023-02-19 12:00:00",0.509,"2023-02-19 06:40:00",0
"2023-02-21 00:00:00",1166,12.78,-2.735,"2023-02-20 06:10:00",25.36,"2023-02-20 16:20:00",14.93,"2023-02-20 15:00:00",0.479,"2023-02-20 03:30:00",0.759,"2023-02-20 10:10:00",0.515,"2023-02-20 03:10:00",0
"2023-02-22 00:00:00",1167,12.76,-0.158,"2023-02-21 05:40:00",17.26,"2023-02-21 12:20:00",15.26,"2023-02-21 11:30:00",0.358,"2023-02-22 00:00:00",0.731,"2023-02-21 15:20:00",0.522,"2023-02-21 23:20:00",0
"2023-02-23 00:00:00",1168,12.82,-2.072,"2023-02-22 06:20:00",5.881,"2023-02-22 13:10:00",3.662,"2023-02-22 13:00:00",-2.569,"2023-02-22 19:30:00",0.687,"2023-02-22 15:20:00",0.504,"2023-02-22 17:40:00",0
"2023-02-24 00:00:00",1169,12.94,-2.16,"2023-02-23 04:30:00",3.991,"2023-02-23 14:30:00",0.04,"2023-02-23 13:30:00",-2.44,"2023-02-23 04:10:00",0.677,"2023-02-23 04:20:00",0.508,"2023-02-23 04:50:00",0
"2023-02-25 00:00:00",1170,12.96,-1.398,"2023-02-24 02:00:00",13.72,"2023-02-24 12:50:00",5.398,"2023-02-24 20:50:00",-1.802,"2023-02-24 01:10:00",0.679,"2023-02-24 06:30:00",0.508,"2023-02-24 01:50:00",0
"2023-02-26 00:00:00",1171,12.88,-0.997,"2023-02-26 00:00:00",5.703,"2023-02-25 09:00:00",5.977,"2023-02-25 04:50:00",-1.972,"2023-02-26 00:00:00",0.692,"2023-02-25 02:00:00",0.508,"2023-02-25 23:50:00",0
"2023-02-27 00:00:00",1172,12.94,-2.53,"2023-02-26 06:30:00",8.65,"2023-02-26 15:00:00",3.934,"2023-02-26 15:00:00",-2.745,"2023-02-26 04:40:00",0.63,"2023-02-26 13:40:00",0.505,"2023-02-26 03:30:00",0
"2023-02-28 00:00:00",1173,12.92,-3.62,"2023-02-27 06:50:00",10.74,"2023-02-27 12:30:00",7.546,"2023-02-27 12:20:00",-2.032,"2023-02-27 06:30:00",0.693,"2023-02-27 20:20:00",0.508,"2023-02-27 02:10:00",0
"2023-03-01 00:00:00",1174,12.91,0.639,"2023-03-01 00:00:00",5.39,"2023-02-28 13:10:00",4.373,"2023-02-28 13:10:00",0.083,"2023-02-28 23:30:00",0.697,"2023-02-28 22:00:00",0.513,"2023-02-28 22:30:00",0
"2023-03-02 00:00:00",1175,12.86,-4.22,"2023-03-02 00:00:00",2.784,"2023-03-01 09:20:00",2.184,"2023-03-01 09:10:00",-3.79,"2023-03-01 23:50:00",0.663,"2023-03-01 08:10:00",0.503,"2023-03-01 23:40:00",0
"2023-03-03 00:00:00",1176,13,-5.768,"2023-03-02 06:20:00",21.59,"2023-03-02 15:40:00",10.61,"2023-03-02 11:30:00",-4.834,"2023-03-02 00:30:00",0.748,"2023-03-02 16:20:00",0.502,"2023-03-02 00:30:00",0
"2023-03-04 00:00:00",1177,12.81,-2.981,"2023-03-03 05:00:00",22.73,"2023-03-03 16:10:00",10.08,"2023-03-03 14:50:00",-1.404,"2023-03-03 04:00:00",0.672,"2023-03-03 12:30:00",0.507,"2023-03-03 03:50:00",0
